time,PS,TS,CLDPRS,Q250,lon,lat,TO3
2024-01-18 13:30:00,102159.71,275.38437,24547.828,4.4786295e-05,-73.75,40.5,330.8224
2024-01-18 14:30:00,102174.67,275.92935,24545.602,4.538712e-05,-73.75,40.5,323.65103
2024-01-18 15:30:00,102158.43,276.3664,24546.816,4.505821e-05,-73.75,40.5,316.68753
2024-01-18 16:30:00,102076.99,276.64337,24547.871,4.38003e-05,-73.75,40.5,312.58252
2024-01-18 17:30:00,101981.75,276.75204,24546.166,4.406687e-05,-73.75,40.5,312.18912
2024-01-18 18:30:00,101899.64,276.78687,22978.695,4.4949917e-05,-73.75,40.5,314.0046
2024-01-18 19:30:00,101830.19,276.77628,22266.137,4.789391e-05,-73.75,40.5,316.7639
2024-01-18 20:30:00,101767.94,276.51318,22265.543,5.1688818e-05,-73.75,40.5,321.6239
2024-01-18 21:30:00,101717.55,276.05356,25136.982,5.3080395e-05,-73.75,40.5,326.58655
2024-01-18 22:30:00,101724.305,275.858,27508.68,5.2398023e-05,-73.75,40.5,329.07578
2024-01-18 23:30:00,101736.44,275.8149,21606.81,4.9476577e-05,-73.75,40.5,331.92606
2024-01-19 00:30:00,101700.07,275.70782,20970.047,4.7653968e-05,-73.75,40.5,335.844
2024-01-19 01:30:00,101667.36,275.63443,24144.104,4.5264413e-05,-73.75,40.5,338.04385
2024-01-19 02:30:00,101641.92,275.48563,28519.018,4.252911e-05,-73.75,40.5,340.3866
2024-01-19 03:30:00,101595.98,275.28622,28926.87,3.961676e-05,-73.75,40.5,345.26794
2024-01-19 04:30:00,101517.24,275.16238,26022.654,3.6687306e-05,-73.75,40.5,351.9563
2024-01-19 05:30:00,101454.85,275.07706,24526.43,3.482271e-05,-73.75,40.5,357.9475
2024-01-19 06:30:00,101403.19,275.015,24526.557,3.3484248e-05,-73.75,40.5,359.89404
2024-01-19 07:30:00,101329.3,275.1749,24526.0,3.4636498e-05,-73.75,40.5,355.6609
2024-01-19 08:30:00,101277.44,275.34827,24526.014,3.649221e-05,-73.75,40.5,346.28802
2024-01-19 09:30:00,101212.78,275.39566,24523.443,3.5804864e-05,-73.75,40.5,343.05557
2024-01-19 10:30:00,101177.016,275.41583,24519.543,3.6957186e-05,-73.75,40.5,347.54114
2024-01-19 11:30:00,101121.95,275.44983,28399.424,3.4560482e-05,-73.75,40.5,353.72986
2024-01-19 12:30:00,101003.42,275.56613,29332.023,2.7602759e-05,-73.75,40.5,358.89197
2024-01-19 13:30:00,100931.82,275.87244,32031.305,2.4593917e-05,-73.75,40.5,362.24677
2024-01-19 14:30:00,100913.14,276.12463,37740.34,2.1952097e-05,-73.75,40.5,373.99445
2024-01-19 15:30:00,100856.195,276.29767,41210.805,1.9738807e-05,-73.75,40.5,392.6101
2024-01-19 16:30:00,100716.04,276.37012,43158.8,1.6801187e-05,-73.75,40.5,405.14334
2024-01-19 17:30:00,100589.75,276.3612,43158.863,1.2863566e-05,-73.75,40.5,408.10806
2024-01-19 18:30:00,100535.65,276.25775,43143.1,1.1826272e-05,-73.75,40.5,400.84637
2024-01-19 19:30:00,100537.11,276.07318,42919.824,1.30661065e-05,-73.75,40.5,392.13156
2024-01-19 20:30:00,100561.89,275.88303,41368.645,1.3347269e-05,-73.75,40.5,387.09805
2024-01-19 21:30:00,100609.055,275.65158,41365.355,1.2449611e-05,-73.75,40.5,392.84067
2024-01-19 22:30:00,100686.89,275.4802,41392.23,1.1996173e-05,-73.75,40.5,410.45993
2024-01-19 23:30:00,100780.875,275.26617,43745.18,1.3287471e-05,-73.75,40.5,412.9648
2024-01-20 00:30:00,100865.1,275.09753,44786.23,1.3671922e-05,-73.75,40.5,409.48145
2024-01-20 01:30:00,100943.414,275.0121,47777.586,1.3376552e-05,-73.75,40.5,407.26132
2024-01-20 02:30:00,101005.3,274.90524,47489.71,1.3873228e-05,-73.75,40.5,404.55505
2024-01-20 03:30:00,101054.984,274.85577,46111.836,1.3940282e-05,-73.75,40.5,399.94043
2024-01-20 04:30:00,101091.77,274.80243,46895.773,1.2491331e-05,-73.75,40.5,395.20532
2024-01-20 05:30:00,101128.43,274.56775,45951.63,1.2138216e-05,-73.75,40.5,392.25653
2024-01-20 06:30:00,101193.14,274.03018,48079.445,1.2543478e-05,-73.75,40.5,388.87567
2024-01-20 07:30:00,101251.99,273.41693,49086.66,1.2627779e-05,-73.75,40.5,384.45157
2024-01-20 08:30:00,101283.67,272.9699,84574.5,1.2909998e-05,-73.75,40.5,379.93896
2024-01-20 09:30:00,101321.97,272.72067,89982.43,1.3275985e-05,-73.75,40.5,377.26318
2024-01-20 10:30:00,101378.18,272.52924,89054.336,1.3568966e-05,-73.75,40.5,377.67548
2024-01-20 11:30:00,101440.266,272.3605,87774.34,1.3593199e-05,-73.75,40.5,380.04578
2024-01-20 12:30:00,101488.68,272.59512,86641.15,1.3984541e-05,-73.75,40.5,381.37805
2024-01-20 13:30:00,101535.22,273.90485,85875.38,1.4621564e-05,-73.75,40.5,382.99484
2024-01-20 14:30:00,101560.414,274.72287,84507.44,1.5093217e-05,-73.75,40.5,384.7337
2024-01-20 15:30:00,101542.945,275.19534,83982.09,1.5239409e-05,-73.75,40.5,386.00745
2024-01-20 16:30:00,101472.02,275.3297,79110.195,1.502108e-05,-73.75,40.5,386.13242
2024-01-20 17:30:00,101413.26,275.31927,70415.31,1.4135753e-05,-73.75,40.5,385.15063
2024-01-20 18:30:00,101404.2,275.14032,61375.348,1.30848175e-05,-73.75,40.5,384.5227
2024-01-20 19:30:00,101424.016,274.91528,58367.363,1.2273893e-05,-73.75,40.5,386.02145
2024-01-20 20:30:00,101462.164,274.5836,54815.55,1.16377005e-05,-73.75,40.5,390.0772
2024-01-20 21:30:00,101533.64,274.26685,52624.125,1.1182735e-05,-73.75,40.5,395.3361
2024-01-20 22:30:00,101617.25,274.01483,50564.19,1.0797708e-05,-73.75,40.5,399.98193
2024-01-20 23:30:00,101679.516,273.85858,44571.836,1.03478105e-05,-73.75,40.5,403.24567
2024-01-21 00:30:00,101713.14,273.79294,42592.58,1.0019935e-05,-73.75,40.5,407.2093
2024-01-21 01:30:00,101746.516,273.79083,50576.082,1.0047584e-05,-73.75,40.5,412.43317
2024-01-21 02:30:00,101796.45,273.84882,53904.34,1.0608916e-05,-73.75,40.5,416.28223
2024-01-21 03:30:00,101839.984,273.81805,55720.125,1.2125665e-05,-73.75,40.5,416.9806
2024-01-21 04:30:00,101893.68,273.7688,57075.74,1.3189081e-05,-73.75,40.5,415.7484
2024-01-21 05:30:00,101951.1,273.65015,57113.883,1.2815532e-05,-73.75,40.5,412.46893
2024-01-21 06:30:00,102026.54,273.6792,60576.656,1.3211176e-05,-73.75,40.5,407.11758
2024-01-21 07:30:00,102089.2,273.59674,72528.6,1.545371e-05,-73.75,40.5,399.0982
2024-01-21 08:30:00,102133.54,273.68747,85573.29,1.729611e-05,-73.75,40.5,387.717
2024-01-21 09:30:00,102212.03,273.65305,86895.7,1.551436e-05,-73.75,40.5,374.1584
2024-01-21 10:30:00,102303.55,273.63663,87399.47,1.1766398e-05,-73.75,40.5,367.8306
2024-01-21 11:30:00,102399.48,273.70355,88592.46,1.0407877e-05,-73.75,40.5,370.20004
2024-01-21 12:30:00,102482.734,273.8147,88656.67,1.1389541e-05,-73.75,40.5,373.72824
2024-01-21 13:30:00,102563.14,274.33817,88721.02,1.1811332e-05,-73.75,40.5,375.5699
2024-01-21 14:30:00,102643.875,274.9417,88888.32,1.4133158e-05,-73.75,40.5,374.95602
2024-01-21 15:30:00,102700.38,275.5189,89004.5,2.1672444e-05,-73.75,40.5,372.22162
2024-01-21 16:30:00,102691.05,276.02042,90304.98,2.3454515e-05,-73.75,40.5,371.98444
2024-01-21 17:30:00,102652.99,276.3696,90273.35,2.1122485e-05,-73.75,40.5,370.64005
2024-01-21 18:30:00,102650.164,276.49612,,2.195549e-05,-73.75,40.5,367.07156
2024-01-21 19:30:00,102677.984,276.35803,,2.1991065e-05,-73.75,40.5,360.94
2024-01-21 20:30:00,102717.11,275.92557,,2.1530594e-05,-73.75,40.5,358.26782
2024-01-21 21:30:00,102800.13,275.02704,,2.0897838e-05,-73.75,40.5,361.24557
2024-01-21 22:30:00,102916.0,274.39648,,2.0966572e-05,-73.75,40.5,364.47348
2024-01-21 23:30:00,103030.36,274.08948,,2.2068578e-05,-73.75,40.5,363.9159
2024-01-22 00:30:00,103106.76,273.78763,,2.1696304e-05,-73.75,40.5,364.71814
2024-01-22 01:30:00,103151.03,273.50354,,2.0003534e-05,-73.75,40.5,369.01404
2024-01-22 02:30:00,103196.12,273.29333,,1.9910643e-05,-73.75,40.5,371.43103
2024-01-22 03:30:00,103222.35,273.12714,,2.2527132e-05,-73.75,40.5,372.17102
2024-01-22 04:30:00,103236.77,273.01212,,2.195926e-05,-73.75,40.5,370.80182
2024-01-22 05:30:00,103257.99,272.914,,1.8925308e-05,-73.75,40.5,368.41907
2024-01-22 06:30:00,103283.12,272.8322,,1.5841402e-05,-73.75,40.5,367.77225
2024-01-22 07:30:00,103299.88,272.77063,96966.0,1.5436908e-05,-73.75,40.5,367.34918
2024-01-22 08:30:00,103308.16,272.7433,96962.75,1.6159036e-05,-73.75,40.5,363.9702
2024-01-22 09:30:00,103348.43,272.69693,96994.766,1.6549177e-05,-73.75,40.5,357.28912
2024-01-22 10:30:00,103391.59,272.61792,97027.96,2.0631203e-05,-73.75,40.5,352.922
2024-01-22 11:30:00,103420.516,272.50073,97155.8,2.7607226e-05,-73.75,40.5,353.71408
2024-01-22 12:30:00,103416.266,272.9066,,3.053578e-05,-73.75,40.5,354.4995
2024-01-22 13:30:00,103415.914,274.9265,,3.316639e-05,-73.75,40.5,353.66837
2024-01-22 14:30:00,103420.67,276.3761,,3.4371165e-05,-73.75,40.5,348.6602
2024-01-22 15:30:00,103415.29,277.14474,,4.6966496e-05,-73.75,40.5,343.85364
2024-01-22 16:30:00,103338.875,277.50787,,4.9391423e-05,-73.75,40.5,341.52106
2024-01-22 17:30:00,103233.336,277.61218,,5.0174236e-05,-73.75,40.5,340.29932
2024-01-22 18:30:00,103158.44,277.5283,24575.805,5.4972956e-05,-73.75,40.5,336.43402
2024-01-22 19:30:00,103120.2,277.24036,24575.38,5.950983e-05,-73.75,40.5,335.9548
2024-01-22 20:30:00,103146.7,276.69427,24576.61,5.7628054e-05,-73.75,40.5,337.1055
2024-01-22 21:30:00,103136.12,276.24823,27480.73,5.141353e-05,-73.75,40.5,333.1441
2024-01-22 22:30:00,103145.9,276.1575,32093.494,3.8331586e-05,-73.75,40.5,329.97925
2024-01-22 23:30:00,103134.21,276.06412,39919.74,4.1807536e-05,-73.75,40.5,328.61188
2024-01-23 00:30:00,103135.12,275.8745,45680.098,4.762617e-05,-73.75,40.5,326.0814
2024-01-23 01:30:00,103097.41,275.61923,56512.29,6.0001163e-05,-73.75,40.5,323.05756
2024-01-23 02:30:00,103066.87,275.40515,64912.9,5.7676305e-05,-73.75,40.5,321.63388
2024-01-23 03:30:00,103056.94,275.427,66768.375,4.528905e-05,-73.75,40.5,321.91183
2024-01-23 04:30:00,103043.31,275.4563,69069.76,4.0742267e-05,-73.75,40.5,321.65903
2024-01-23 05:30:00,103013.37,275.4008,69177.195,3.7586804e-05,-73.75,40.5,322.65793
2024-01-23 06:30:00,102991.66,275.31293,70685.125,2.6493959e-05,-73.75,40.5,322.6074
2024-01-23 07:30:00,102965.25,275.13507,78667.99,2.4654188e-05,-73.75,40.5,320.3338
2024-01-23 08:30:00,102961.7,275.05994,82470.914,3.2730004e-05,-73.75,40.5,316.85776
2024-01-23 09:30:00,102961.31,274.93756,81641.68,4.3276308e-05,-73.75,40.5,315.59555
2024-01-23 10:30:00,102978.82,274.7475,66109.21,5.7323832e-05,-73.75,40.5,314.56235
2024-01-23 11:30:00,103017.67,274.77408,47890.324,6.9548834e-05,-73.75,40.5,312.1548
2024-01-23 12:30:00,103064.09,275.19955,34885.367,7.086244e-05,-73.75,40.5,311.83536
2024-01-23 13:30:00,103105.81,276.53262,47307.094,8.33448e-05,-73.75,40.5,311.16577
2024-01-23 14:30:00,103203.39,277.08377,29752.213,9.531796e-05,-73.75,40.5,309.52145
2024-01-23 15:30:00,103244.32,277.1341,24577.914,0.00010437084,-73.75,40.5,309.7805
2024-01-23 16:30:00,103219.0,277.13498,24573.842,0.000103855215,-73.75,40.5,309.04056
2024-01-23 17:30:00,103178.16,277.18863,23310.34,0.00010007756,-73.75,40.5,308.12958
2024-01-23 18:30:00,103166.664,277.1995,20839.723,9.944908e-05,-73.75,40.5,306.46777
2024-01-23 19:30:00,103165.41,277.18817,20837.605,0.00010369463,-73.75,40.5,303.91333
2024-01-23 20:30:00,103165.4,276.87424,20838.223,0.00010639309,-73.75,40.5,303.13596
2024-01-23 21:30:00,103198.03,276.2253,22258.352,0.00010507042,-73.75,40.5,304.21204
2024-01-23 22:30:00,103257.37,275.99008,24578.184,9.1785056e-05,-73.75,40.5,305.7068
2024-01-23 23:30:00,103300.81,275.9328,24578.322,8.001695e-05,-73.75,40.5,307.79156
2024-01-24 00:30:00,103327.0,275.8336,24583.16,7.517812e-05,-73.75,40.5,313.4381
2024-01-24 01:30:00,103286.016,275.94476,26445.068,6.6424764e-05,-73.75,40.5,320.24704
2024-01-24 02:30:00,103334.2,275.59216,44085.016,5.6073906e-05,-73.75,40.5,326.52563
2024-01-24 03:30:00,103349.88,276.01917,45204.188,5.2863426e-05,-73.75,40.5,323.6609
2024-01-24 04:30:00,103345.36,276.2588,44228.414,5.806151e-05,-73.75,40.5,321.8943
2024-01-24 05:30:00,103307.125,276.33618,28020.773,6.9371534e-05,-73.75,40.5,320.26566
2024-01-24 06:30:00,103262.734,276.36438,26342.07,6.8932604e-05,-73.75,40.5,320.22644
2024-01-24 07:30:00,103291.76,276.3866,34316.895,6.0651142e-05,-73.75,40.5,320.53125
2024-01-24 08:30:00,103340.14,276.50934,38710.48,4.2643565e-05,-73.75,40.5,320.33112
2024-01-24 09:30:00,103333.42,276.58136,45830.746,3.1276148e-05,-73.75,40.5,321.51486
2024-01-24 10:30:00,103280.54,276.6319,45974.996,3.683658e-05,-73.75,40.5,322.16577
2024-01-24 11:30:00,103247.32,276.63596,49116.387,4.0473864e-05,-73.75,40.5,322.19965
2024-01-24 12:30:00,103242.05,276.9612,49637.445,5.3958818e-05,-73.75,40.5,321.29614
2024-01-24 13:30:00,103200.375,277.29877,50983.043,5.076246e-05,-73.75,40.5,321.22906
2024-01-24 14:30:00,103144.125,277.49887,57272.914,4.70946e-05,-73.75,40.5,320.595
2024-01-24 15:30:00,103108.25,277.62704,55848.426,4.3078016e-05,-73.75,40.5,321.52313
2024-01-24 16:30:00,103043.31,277.5581,57014.38,4.2044147e-05,-73.75,40.5,321.4143
2024-01-24 17:30:00,102963.66,277.54892,58746.332,4.689261e-05,-73.75,40.5,320.31488
2024-01-24 18:30:00,102894.73,277.58398,46806.344,5.4843065e-05,-73.75,40.5,319.70447
2024-01-24 19:30:00,102835.586,277.41882,39958.293,5.2951058e-05,-73.75,40.5,320.37814
2024-01-24 20:30:00,102791.39,277.1323,39766.016,6.273634e-05,-73.75,40.5,320.65164
2024-01-24 21:30:00,102740.664,276.86652,45158.08,5.4787517e-05,-73.75,40.5,320.27405
2024-01-24 22:30:00,102723.84,276.80884,44690.793,6.999315e-05,-73.75,40.5,320.3896
2024-01-24 23:30:00,102711.375,276.86978,36118.363,8.482077e-05,-73.75,40.5,320.9926
2024-01-25 00:30:00,102642.625,276.9029,38454.605,8.27934e-05,-73.75,40.5,321.01273
2024-01-25 01:30:00,102535.42,276.95895,36790.08,7.750125e-05,-73.75,40.5,318.4958
2024-01-25 02:30:00,102422.19,277.083,32726.584,8.07933e-05,-73.75,40.5,315.6691
2024-01-25 03:30:00,102337.36,277.21637,23308.79,9.2521324e-05,-73.75,40.5,313.1341
2024-01-25 04:30:00,102227.75,277.27673,20828.922,9.528607e-05,-73.75,40.5,309.20648
2024-01-25 05:30:00,102095.945,277.27887,20865.793,9.479515e-05,-73.75,40.5,305.8698
2024-01-25 06:30:00,102039.24,277.31836,23755.914,9.514943e-05,-73.75,40.5,302.99207
2024-01-25 07:30:00,101995.305,277.21982,21712.91,9.8369725e-05,-73.75,40.5,301.0712
2024-01-25 08:30:00,101952.2,277.15857,29545.68,9.146737e-05,-73.75,40.5,300.17847
2024-01-25 09:30:00,101918.88,277.2294,43830.855,8.10096e-05,-73.75,40.5,298.5813
2024-01-25 10:30:00,101910.0,277.25964,25638.56,0.000102937964,-73.75,40.5,297.1675
2024-01-25 11:30:00,101930.23,277.22647,21924.215,0.00010198227,-73.75,40.5,298.1019
2024-01-25 12:30:00,101943.18,277.23895,20828.744,0.00010615806,-73.75,40.5,298.48306
2024-01-25 13:30:00,101962.96,277.48123,20830.309,0.000107061074,-73.75,40.5,296.8949
2024-01-25 14:30:00,101986.125,277.6832,20829.48,0.000104571795,-73.75,40.5,295.65564
2024-01-25 15:30:00,101986.055,278.1995,23294.863,9.6910284e-05,-73.75,40.5,296.36398
2024-01-25 16:30:00,101916.484,279.05914,26208.477,9.5280346e-05,-73.75,40.5,296.42868
2024-01-25 17:30:00,101842.53,278.2253,20786.564,0.00010448724,-73.75,40.5,295.33405
2024-01-25 18:30:00,101809.9,277.84723,20826.406,0.000111707246,-73.75,40.5,293.92026
2024-01-25 19:30:00,101821.03,277.79105,20758.129,0.00010590818,-73.75,40.5,294.4981
2024-01-25 20:30:00,101840.414,277.79407,20826.89,0.000106700994,-73.75,40.5,294.82385
2024-01-25 21:30:00,101876.25,277.25125,20998.688,0.000113557966,-73.75,40.5,294.40643
2024-01-25 22:30:00,101947.055,277.23572,21171.93,0.00011147573,-73.75,40.5,294.45367
2024-01-25 23:30:00,102018.44,277.47256,20827.916,0.00010770636,-73.75,40.5,295.32214
2024-01-26 00:30:00,102061.93,277.59006,20774.309,0.0001030758,-73.75,40.5,296.48865
2024-01-26 01:30:00,102075.1,277.7036,20326.672,0.00010343721,-73.75,40.5,296.78528
2024-01-26 02:30:00,102068.59,277.83817,19986.89,0.00010776368,-73.75,40.5,299.12265
2024-01-26 03:30:00,102038.11,278.0043,20830.117,0.00010867492,-73.75,40.5,301.42685
2024-01-26 04:30:00,102004.984,278.04108,21009.904,0.00010532883,-73.75,40.5,303.8111
2024-01-26 05:30:00,101972.484,277.9572,29057.463,0.000100369085,-73.75,40.5,304.29736
2024-01-26 06:30:00,101945.33,277.82468,26385.371,0.00010082315,-73.75,40.5,303.66846
2024-01-26 07:30:00,101895.61,277.76553,23441.043,9.862923e-05,-73.75,40.5,302.24472
2024-01-26 08:30:00,101782.836,277.7096,24536.68,9.7213895e-05,-73.75,40.5,300.49448
2024-01-26 09:30:00,101701.04,277.77887,26648.217,9.58329e-05,-73.75,40.5,299.86343
2024-01-26 10:30:00,101679.25,277.8103,50863.66,9.145956e-05,-73.75,40.5,300.9441
2024-01-26 11:30:00,101645.46,277.85547,56543.074,8.90377e-05,-73.75,40.5,301.875
2024-01-26 12:30:00,101558.85,277.98944,52206.426,9.6046926e-05,-73.75,40.5,301.0995
2024-01-26 13:30:00,101554.88,278.29993,54957.83,9.8238444e-05,-73.75,40.5,301.23386
2024-01-26 14:30:00,101580.945,279.0184,66835.11,8.38608e-05,-73.75,40.5,303.08856
2024-01-26 15:30:00,101565.63,279.35452,79224.484,7.817266e-05,-73.75,40.5,304.8487
2024-01-26 16:30:00,101485.32,279.6775,90010.51,8.872545e-05,-73.75,40.5,305.73648
2024-01-26 17:30:00,101403.88,279.73553,92688.55,8.9131434e-05,-73.75,40.5,304.91696
2024-01-26 18:30:00,101375.66,279.58426,89757.05,6.590751e-05,-73.75,40.5,304.06335
2024-01-26 19:30:00,101390.35,279.33084,84956.79,6.515246e-05,-73.75,40.5,304.6983
2024-01-26 20:30:00,101422.63,278.9073,92316.664,8.767929e-05,-73.75,40.5,305.0288
2024-01-26 21:30:00,101506.875,278.3563,81628.484,9.582738e-05,-73.75,40.5,303.43323
2024-01-26 22:30:00,101570.836,277.97852,25159.031,9.475169e-05,-73.75,40.5,304.00922
2024-01-26 23:30:00,101606.16,277.7121,19256.502,9.586058e-05,-73.75,40.5,301.5226
2024-01-27 00:30:00,101661.44,277.51215,19811.406,9.144242e-05,-73.75,40.5,302.68658
2024-01-27 01:30:00,101687.51,277.4926,23384.75,8.6190565e-05,-73.75,40.5,301.83374
2024-01-27 02:30:00,101712.82,277.65158,59426.93,7.1949646e-05,-73.75,40.5,300.33215
2024-01-27 03:30:00,101744.914,277.7667,98619.234,7.148074e-05,-73.75,40.5,300.5124
2024-01-27 04:30:00,101775.07,277.7545,99035.336,9.205279e-05,-73.75,40.5,302.11423
2024-01-27 05:30:00,101777.0,277.51205,99451.46,9.208595e-05,-73.75,40.5,304.06097
2024-01-27 06:30:00,101786.34,277.18576,99515.63,8.0064485e-05,-73.75,40.5,305.6034
2024-01-27 07:30:00,101795.37,276.8269,99387.91,6.0351325e-05,-73.75,40.5,307.427
2024-01-27 08:30:00,101829.5,276.49225,99452.125,5.4758035e-05,-73.75,40.5,313.49493
2024-01-27 09:30:00,101881.734,276.23853,84764.32,7.356571e-05,-73.75,40.5,322.7702
2024-01-27 10:30:00,101929.52,275.9331,45148.406,6.756901e-05,-73.75,40.5,333.15967
2024-01-27 11:30:00,102041.9,275.9259,28244.523,6.637674e-05,-73.75,40.5,339.49744
2024-01-27 12:30:00,102124.36,276.43048,26516.482,6.2290725e-05,-73.75,40.5,341.93787
2024-01-27 13:30:00,102140.3,277.31274,27700.75,6.0320734e-05,-73.75,40.5,343.53058
2024-01-27 14:30:00,102185.87,278.28607,47117.11,5.1333936e-05,-73.75,40.5,343.3647
2024-01-27 15:30:00,102201.09,278.73245,79293.586,4.7669986e-05,-73.75,40.5,342.29254
2024-01-27 16:30:00,102160.36,279.3158,73382.59,5.768899e-05,-73.75,40.5,341.43768
2024-01-27 17:30:00,102088.945,279.55753,81729.516,5.0771447e-05,-73.75,40.5,341.7503
2024-01-27 18:30:00,102048.22,279.52087,73855.19,6.0672777e-05,-73.75,40.5,342.13385
2024-01-27 19:30:00,102121.65,279.35278,24543.24,7.286182e-05,-73.75,40.5,342.29047
2024-01-27 20:30:00,102144.71,278.9934,44095.617,7.154009e-05,-73.75,40.5,341.36554
2024-01-27 21:30:00,102133.88,277.92212,43871.797,6.951667e-05,-73.75,40.5,341.9125
2024-01-27 22:30:00,102121.086,277.2261,25231.96,7.7005825e-05,-73.75,40.5,338.94693
2024-01-27 23:30:00,102079.6,276.6884,28940.035,6.511881e-05,-73.75,40.5,335.58533
2024-01-28 00:30:00,102120.84,276.3693,33856.062,6.804046e-05,-73.75,40.5,335.7701
2024-01-28 01:30:00,102145.06,276.5463,22008.262,8.332869e-05,-73.75,40.5,333.26105
2024-01-28 02:30:00,102117.96,276.70544,18500.371,8.799036e-05,-73.75,40.5,331.4698
2024-01-28 03:30:00,102052.12,276.67773,18416.518,8.588667e-05,-73.75,40.5,331.30872
2024-01-28 04:30:00,102000.56,276.6423,18580.709,8.3956525e-05,-73.75,40.5,331.01764
2024-01-28 05:30:00,101939.22,276.63647,17692.713,8.292488e-05,-73.75,40.5,330.7155
2024-01-28 06:30:00,101860.375,276.66718,17691.809,8.740176e-05,-73.75,40.5,330.93985
2024-01-28 07:30:00,101791.055,276.7546,17694.943,9.089472e-05,-73.75,40.5,329.69318
2024-01-28 08:30:00,101682.04,277.03644,17693.398,8.8359986e-05,-73.75,40.5,327.1711
2024-01-28 09:30:00,101553.266,277.1773,17693.457,9.1579364e-05,-73.75,40.5,327.37283
2024-01-28 10:30:00,101479.59,277.14923,17721.395,9.018788e-05,-73.75,40.5,329.3025
2024-01-28 11:30:00,101397.33,277.06708,26761.344,7.7275654e-05,-73.75,40.5,330.55682
2024-01-28 12:30:00,101262.28,277.09244,36105.285,6.54043e-05,-73.75,40.5,330.41504
2024-01-28 13:30:00,101001.484,277.20087,29353.238,5.0701226e-05,-73.75,40.5,329.28754
2024-01-28 14:30:00,100986.61,277.26328,36945.938,3.0022502e-05,-73.75,40.5,332.38034
2024-01-28 15:30:00,100855.71,277.43488,53603.14,1.9083447e-05,-73.75,40.5,340.53833
2024-01-28 16:30:00,100707.37,277.40607,55923.56,1.8735198e-05,-73.75,40.5,346.58542
2024-01-28 17:30:00,100491.016,277.322,64148.02,1.893723e-05,-73.75,40.5,350.10266
2024-01-28 18:30:00,100333.16,277.3827,69604.29,1.9326328e-05,-73.75,40.5,352.0809
2024-01-28 19:30:00,100208.9,277.31232,75108.766,2.0437474e-05,-73.75,40.5,355.27307
2024-01-28 20:30:00,100150.12,277.19382,76039.33,2.1419859e-05,-73.75,40.5,360.91602
2024-01-28 21:30:00,100141.0,277.0913,74219.445,2.1475795e-05,-73.75,40.5,367.74796
2024-01-28 22:30:00,100169.27,276.9662,73630.625,2.034164e-05,-73.75,40.5,374.84064
2024-01-28 23:30:00,100178.086,276.89954,74072.37,1.922443e-05,-73.75,40.5,379.72543
2024-01-29 00:30:00,100163.89,276.86868,74917.734,1.8711633e-05,-73.75,40.5,382.93616
2024-01-29 01:30:00,100122.75,276.82874,75559.92,1.930608e-05,-73.75,40.5,385.63672
2024-01-29 02:30:00,100098.875,276.8041,76100.79,2.1251088e-05,-73.75,40.5,387.97357
2024-01-29 03:30:00,100095.63,276.80804,75908.99,2.4581166e-05,-73.75,40.5,388.9984
2024-01-29 04:30:00,100112.055,276.77026,73536.71,2.8186194e-05,-73.75,40.5,388.89612
2024-01-29 05:30:00,100143.4,276.67307,72928.65,3.095814e-05,-73.75,40.5,388.4491
2024-01-29 06:30:00,100202.81,276.6148,71104.5,3.2645934e-05,-73.75,40.5,387.68066
2024-01-29 07:30:00,100258.65,276.57327,63584.26,3.331554e-05,-73.75,40.5,386.08557
2024-01-29 08:30:00,100328.77,276.55173,58976.89,3.1970347e-05,-73.75,40.5,383.24036
2024-01-29 09:30:00,100404.33,276.54385,44055.17,2.9899347e-05,-73.75,40.5,381.4945
2024-01-29 10:30:00,100496.164,276.55554,36561.48,3.058482e-05,-73.75,40.5,381.5006
2024-01-29 11:30:00,100582.6,276.51318,40649.523,3.331671e-05,-73.75,40.5,381.4881
2024-01-29 12:30:00,100655.06,276.6314,52169.695,3.2776945e-05,-73.75,40.5,380.73083
2024-01-29 13:30:00,100699.56,277.22076,58824.633,2.70934e-05,-73.75,40.5,382.96436
2024-01-29 14:30:00,100735.93,277.69952,90696.56,2.0887606e-05,-73.75,40.5,385.87012
2024-01-29 15:30:00,100783.41,278.09506,90216.48,1.8835211e-05,-73.75,40.5,387.54657
2024-01-29 16:30:00,100810.14,278.38876,88931.58,2.0212641e-05,-73.75,40.5,389.79852
2024-01-29 17:30:00,100851.86,278.5343,88451.59,2.1606704e-05,-73.75,40.5,393.0231
2024-01-29 18:30:00,100926.01,278.38785,77212.44,2.20069e-05,-73.75,40.5,398.63843
2024-01-29 19:30:00,101039.29,278.01834,64619.457,2.2764063e-05,-73.75,40.5,405.51117
2024-01-29 20:30:00,101172.92,277.6006,71224.125,2.3589022e-05,-73.75,40.5,409.93848
2024-01-29 21:30:00,101292.85,276.92572,68416.84,2.357197e-05,-73.75,40.5,410.8961
2024-01-29 22:30:00,101408.35,276.39297,56721.016,2.2970893e-05,-73.75,40.5,412.89673
2024-01-29 23:30:00,101504.43,275.971,54382.523,2.249585e-05,-73.75,40.5,415.9889
2024-01-30 00:30:00,101578.445,275.62857,58782.79,2.2019532e-05,-73.75,40.5,416.19296
2024-01-30 01:30:00,101634.11,275.30725,85599.02,2.1680884e-05,-73.75,40.5,411.61774
2024-01-30 02:30:00,101685.35,275.16394,85759.414,2.1550126e-05,-73.75,40.5,404.82855
